hotel_id,hotel_name,district,overall_safety,women_safety,family_safety,night_safety,harassment_reports,theft_reports,last_updated
H04318,The Kandy House Hambantota,Hambantota,2.36,1.71,2.29,2.3,14,1,2024-04-28
H04319,Araliya Beach Badulla,Badulla,2.98,2.88,2.51,2.75,6,0,2024-07-01
H04320,The Kandy House Kilinochchi,Kilinochchi,3.86,4.38,4.08,3.18,13,4,2024-07-06
H04321,98 Acres Resort Negombo,Negombo,1.6,2.41,2.02,1.99,13,3,2024-12-09
H04322,Araliya Beach Puttalam,Puttalam,1.66,0.74,1.26,0.57,5,5,2024-04-11
H04323,98 Acres Resort Colombo,Colombo,2.15,1.61,1.76,1.66,6,7,2024-02-11
H04324,Villa Rosa Nuwara_Eliya,Nuwara_Eliya,4.96,5.2,4.55,4.75,9,5,2024-08-30
H04325,Kings Pavilion Puttalam,Puttalam,2.93,3.4,3.3,2.58,4,8,2024-08-16
H04326,Jetwing Blue Colombo,Colombo,4.26,3.3,4.19,3.69,11,6,2024-06-16
H04327,Villa Rosa Ella,Ella,3.33,2.98,2.55,3.24,6,4,2024-01-26
H04328,Kings Pavilion Ratnapura,Ratnapura,2.63,3.48,3.22,2.46,11,9,2024-08-10
H04329,Tintagel Colombo Negombo,Negombo,3.09,2.2,3.56,2.17,3,1,2024-12-08
H04330,Tintagel Colombo Kandy,Kandy,3.6,2.69,3.14,2.87,0,7,2024-04-23
H04331,Lighthouse Hotel Mannar,Mannar,2.36,3.15,3.02,2.69,7,1,2024-05-03
H04332,Amangalla Ratnapura,Ratnapura,1.66,1.78,1.58,0.55,10,3,2024-04-20
H04333,Araliya Beach Batticaloa,Batticaloa,3.21,3.64,3.16,3.43,0,3,2024-05-09
H04334,Villa Rosa Ampara,Ampara,3.01,3.68,2.32,2.59,11,6,2024-07-28
H04335,Amangalla Hambantota,Hambantota,4.89,5.32,5.51,4.2,0,1,2024-08-28
H04336,98 Acres Resort Ratnapura,Ratnapura,3.74,4.34,3.75,3.5,12,0,2024-03-15
H04337,98 Acres Resort Negombo,Negombo,3.46,4.4,3.14,2.53,9,0,2024-05-26
H04338,Amangalla Ampara,Ampara,3.79,4.19,4.26,2.63,7,7,2024-11-03
H04339,Jetwing Blue Nuwara_Eliya,Nuwara_Eliya,4.98,4.44,4.23,4.15,12,6,2024-04-05
H04340,Lighthouse Hotel Anuradhapura,Anuradhapura,4.47,3.69,4.6,4.63,9,0,2024-07-12
H04341,Kings Pavilion Kilinochchi,Kilinochchi,4.77,4.17,5.38,3.66,15,5,2024-11-04
H04342,Lighthouse Hotel Vavuniya,Vavuniya,2.2,2.35,1.49,1.05,8,3,2024-07-17
H04343,The Kandy House Batticaloa,Batticaloa,1.72,1.7,2.39,1.44,3,9,2024-10-06
H04344,Kings Pavilion Ella,Ella,2.14,2.27,2.46,1.09,8,6,2024-11-28
H04345,Villa Rosa Kandy,Kandy,2.53,3.28,3.12,1.78,12,3,2024-10-24
H04346,Jetwing Blue Matara,Matara,4.51,5.36,4.64,4.48,1,9,2024-05-14
H04347,98 Acres Resort Kegalle,Kegalle,3.29,3.76,3.63,3.28,0,6,2024-10-02
H04348,Cinnamon Grand Kilinochchi,Kilinochchi,4.54,5.0,5.04,4.56,5,0,2024-05-21
H04349,98 Acres Resort Galle,Galle,4.41,3.53,3.82,3.74,5,0,2024-09-10
H04350,98 Acres Resort Jaffna,Jaffna,3.83,3.04,4.32,3.01,7,3,2024-05-23
H04351,Amangalla Kalutara,Kalutara,4.91,5.14,5.04,3.78,2,2,2024-01-04
H04352,Amangalla Sigiriya,Sigiriya,3.59,2.89,3.5,2.86,14,5,2024-07-15
H04353,Villa Rosa Puttalam,Puttalam,3.38,3.75,3.31,3.43,2,0,2024-07-17
H04354,The Kandy House Mannar,Mannar,4.87,5.39,5.45,3.72,10,0,2024-08-25
H04355,Tintagel Colombo Sigiriya,Sigiriya,3.28,3.64,2.9,3.23,2,9,2024-10-27
H04356,Villa Rosa Ella,Ella,2.61,2.58,2.03,2.86,6,1,2024-05-04
H04357,98 Acres Resort Monaragala,Monaragala,1.95,1.23,1.7,1.34,7,3,2024-12-10
H04358,Tintagel Colombo Hambantota,Hambantota,1.89,2.82,2.37,1.42,11,6,2024-04-17
H04359,The Kandy House Nuwara_Eliya,Nuwara_Eliya,4.67,5.31,5.17,4.05,13,1,2024-03-06
H04360,Amangalla Monaragala,Monaragala,4.05,3.55,4.24,3.58,13,4,2024-06-16
H04361,Villa Rosa Ratnapura,Ratnapura,3.33,3.83,3.14,3.52,6,6,2024-05-26
H04362,Lighthouse Hotel Polonnaruwa,Polonnaruwa,4.96,5.59,4.53,5.45,8,3,2024-11-12
H04363,The Kandy House Nuwara_Eliya,Nuwara_Eliya,2.98,3.61,3.02,2.76,8,3,2024-02-21
H04364,Araliya Beach Polonnaruwa,Polonnaruwa,4.92,5.36,4.71,4.07,6,4,2024-05-15
H04365,Lighthouse Hotel Kegalle,Kegalle,3.56,3.43,2.92,3.94,8,10,2024-10-02
H04366,Amangalla Colombo,Colombo,4.51,4.91,5.0,3.34,0,2,2024-04-24
H04367,The Kandy House Kegalle,Kegalle,2.65,2.33,3.44,2.19,1,5,2024-11-26
H04368,Kings Pavilion Kurunegala,Kurunegala,4.93,5.81,5.35,5.14,0,2,2024-10-29
H04369,Tintagel Colombo Polonnaruwa,Polonnaruwa,4.79,4.24,4.45,4.82,0,0,2024-08-30
H04370,Amangalla Ratnapura,Ratnapura,4.94,5.26,4.58,3.98,9,4,2024-03-08
H04371,Cinnamon Grand Ella,Ella,2.29,1.92,2.55,1.33,10,4,2024-03-15
H04372,Araliya Beach Ratnapura,Ratnapura,1.51,0.98,0.98,0.78,13,2,2024-07-23
H04373,Kings Pavilion Monaragala,Monaragala,3.9,3.58,3.34,3.71,10,2,2024-02-29
H04374,Tintagel Colombo Kilinochchi,Kilinochchi,1.71,1.72,1.76,1.88,13,4,2024-02-07
H04375,Kings Pavilion Ella,Ella,3.85,4.83,4.42,4.22,14,8,2024-03-05
H04376,Lighthouse Hotel Kandy,Kandy,4.72,4.37,5.11,4.95,12,7,2024-12-08
H04377,Tintagel Colombo Kandy,Kandy,3.16,3.43,2.59,2.73,3,6,2024-10-08
H04378,Amangalla Monaragala,Monaragala,3.12,2.96,2.66,2.58,0,2,2024-02-02
H04379,Cinnamon Grand Vavuniya,Vavuniya,3.2,2.75,3.88,3.66,12,9,2024-08-05
H04380,Lighthouse Hotel Ella,Ella,4.24,3.99,3.78,3.66,15,10,2024-05-27
H04381,Amangalla Ella,Ella,2.34,3.32,1.94,1.73,10,3,2024-01-16
H04382,Amangalla Badulla,Badulla,3.47,3.87,3.84,2.58,2,1,2024-06-04
H04383,Amangalla Matara,Matara,3.68,3.97,3.89,4.12,7,7,2024-10-13
H04384,Jetwing Blue Kandy,Kandy,4.34,4.32,4.13,3.54,8,5,2024-11-27
H04385,Cinnamon Grand Matale,Matale,2.94,2.26,2.6,2.94,9,8,2024-04-27
H04386,98 Acres Resort Kandy,Kandy,2.69,3.18,2.33,1.76,4,9,2024-11-26
H04387,Lighthouse Hotel Matale,Matale,4.72,5.19,4.61,4.44,15,0,2024-07-13
H04388,Jetwing Blue Badulla,Badulla,4.27,3.56,3.59,3.27,13,8,2024-11-09
H04389,Araliya Beach Kilinochchi,Kilinochchi,3.7,2.99,4.13,3.47,8,10,2024-12-10
H04390,Kings Pavilion Kandy,Kandy,1.59,1.73,1.91,1.53,11,4,2024-07-20
H04391,Lighthouse Hotel Gampaha,Gampaha,3.15,2.39,3.64,2.14,5,6,2024-12-19
H04392,Cinnamon Grand Sigiriya,Sigiriya,2.3,2.7,2.14,2.06,2,3,2024-07-31
H04393,Villa Rosa Sigiriya,Sigiriya,4.4,4.95,4.67,4.06,13,6,2024-10-16
H04394,Araliya Beach Puttalam,Puttalam,4.84,4.39,4.62,4.42,6,8,2024-10-17
H04395,98 Acres Resort Polonnaruwa,Polonnaruwa,2.27,2.02,2.31,2.28,12,1,2024-02-28
H04396,Jetwing Blue Colombo,Colombo,1.91,2.25,2.59,1.14,10,3,2024-11-06
H04397,Tintagel Colombo Hambantota,Hambantota,4.06,3.51,4.85,2.87,11,7,2024-01-13
H04398,Lighthouse Hotel Ratnapura,Ratnapura,3.46,4.18,3.64,3.6,6,0,2024-07-09
H04399,Amangalla Mannar,Mannar,2.69,2.81,2.35,1.5,13,8,2024-03-24
H04400,Amangalla Galle,Galle,4.58,4.82,5.12,4.32,0,4,2024-03-25
H04401,Lighthouse Hotel Ella,Ella,3.09,2.87,3.16,3.58,9,10,2024-11-11
H04402,Araliya Beach Gampaha,Gampaha,3.38,3.51,2.93,2.41,1,7,2024-07-19
H04403,Kings Pavilion Kilinochchi,Kilinochchi,4.1,3.25,4.84,3.9,10,9,2024-12-04
H04404,Lighthouse Hotel Colombo,Colombo,4.62,4.42,5.34,4.96,12,1,2024-02-08
H04405,Jetwing Blue Kalutara,Kalutara,1.81,1.65,2.22,0.8,9,2,2024-12-18
H04406,98 Acres Resort Kandy,Kandy,2.27,3.13,2.71,1.44,2,5,2024-11-20
H04407,Amangalla Badulla,Badulla,1.58,2.0,1.82,0.87,12,8,2024-08-16
H04408,The Kandy House Matara,Matara,4.19,4.54,4.22,3.5,5,8,2024-12-19
H04409,Araliya Beach Negombo,Negombo,3.31,2.56,3.16,3.74,13,4,2024-11-16
H04410,Tintagel Colombo Polonnaruwa,Polonnaruwa,2.8,3.09,3.53,2.58,7,8,2024-05-02
H04411,Tintagel Colombo Ratnapura,Ratnapura,1.91,1.37,1.45,0.72,14,3,2024-08-19
H04412,Villa Rosa Kurunegala,Kurunegala,4.42,4.19,4.52,3.7,1,5,2024-09-27
H04413,Cinnamon Grand Ampara,Ampara,4.19,4.29,4.04,3.4,13,10,2024-06-28
H04414,Jetwing Blue Kalutara,Kalutara,4.11,4.02,4.79,3.87,10,5,2024-04-04
H04415,The Kandy House Polonnaruwa,Polonnaruwa,3.59,3.01,4.38,2.59,9,2,2024-06-23
H04416,Tintagel Colombo Kegalle,Kegalle,2.62,2.89,2.69,2.56,1,4,2024-02-10
H04417,98 Acres Resort Ampara,Ampara,2.27,1.82,2.55,1.15,0,2,2024-08-11
H04418,Tintagel Colombo Jaffna,Jaffna,2.37,2.28,2.74,2.68,5,1,2024-01-31
H04419,Tintagel Colombo Badulla,Badulla,3.57,3.96,3.87,3.19,15,5,2024-02-12
H04420,Kings Pavilion Polonnaruwa,Polonnaruwa,3.93,4.13,4.69,3.51,6,3,2024-10-10
H04421,98 Acres Resort Ratnapura,Ratnapura,4.13,4.57,4.2,3.1,8,0,2024-09-15
H04422,Tintagel Colombo Badulla,Badulla,2.71,2.36,2.22,2.86,0,7,2024-02-06
H04423,Amangalla Kandy,Kandy,3.93,4.12,4.34,2.97,10,1,2024-01-10
H04424,Amangalla Matale,Matale,4.01,4.57,4.33,3.59,4,8,2024-03-08
H04425,Jetwing Blue Monaragala,Monaragala,4.98,4.6,5.76,5.3,5,10,2024-08-12
H04426,Jetwing Blue Colombo,Colombo,4.33,4.49,4.74,3.55,3,4,2024-09-23
H04427,The Kandy House Ratnapura,Ratnapura,4.16,3.53,3.58,3.99,12,10,2024-09-05
H04428,Cinnamon Grand Galle,Galle,1.7,1.28,1.6,1.68,13,5,2024-11-15
H04429,Amangalla Vavuniya,Vavuniya,2.93,2.58,2.89,2.36,11,4,2024-04-02
H04430,Araliya Beach Sigiriya,Sigiriya,2.17,2.75,1.64,2.27,12,2,2024-04-17
H04431,Lighthouse Hotel Kurunegala,Kurunegala,3.43,4.26,3.64,3.1,7,4,2024-02-21
H04432,98 Acres Resort Kilinochchi,Kilinochchi,2.9,2.3,2.15,2.08,13,7,2024-07-19
H04433,Villa Rosa Nuwara_Eliya,Nuwara_Eliya,4.23,3.51,4.76,4.44,13,10,2024-12-27
H04434,Villa Rosa Sigiriya,Sigiriya,2.76,2.84,2.87,2.48,3,3,2024-06-06
H04435,Jetwing Blue Kurunegala,Kurunegala,4.87,5.58,5.52,4.18,5,1,2024-12-21
H04436,Tintagel Colombo Kurunegala,Kurunegala,4.86,4.07,5.53,4.73,0,6,2024-09-02
H04437,Araliya Beach Mirissa,Mirissa,2.67,1.96,3.22,1.78,13,4,2024-11-12
H04438,Tintagel Colombo Mirissa,Mirissa,2.78,1.8,2.56,2.22,13,10,2024-09-27
H04439,Lighthouse Hotel Badulla,Badulla,4.61,5.08,5.39,5.03,10,10,2024-06-28
H04440,Cinnamon Grand Kandy,Kandy,3.78,3.4,2.99,3.27,15,4,2024-12-25
H04441,Kings Pavilion Ampara,Ampara,1.83,0.85,1.72,1.76,10,5,2024-05-01
H04442,Villa Rosa Kegalle,Kegalle,4.72,4.68,4.48,5.03,4,10,2024-02-14
H04443,The Kandy House Kalutara,Kalutara,3.05,3.24,2.93,2.75,10,9,2024-03-21
H04444,Lighthouse Hotel Kegalle,Kegalle,3.83,2.84,3.95,2.75,12,6,2024-08-31
H04445,Araliya Beach Vavuniya,Vavuniya,2.76,2.33,2.96,1.87,12,1,2024-11-24
H04446,Lighthouse Hotel Matale,Matale,3.01,3.94,2.65,2.95,2,8,2024-04-30
H04447,Tintagel Colombo Kalutara,Kalutara,2.74,2.01,2.37,2.59,3,1,2024-01-03
H04448,Lighthouse Hotel Puttalam,Puttalam,1.91,2.05,1.47,1.34,2,7,2024-07-01
H04449,Cinnamon Grand Ratnapura,Ratnapura,1.74,1.39,1.43,2.04,7,10,2024-07-20
H04450,The Kandy House Kilinochchi,Kilinochchi,1.65,1.11,1.08,1.07,7,3,2024-03-12
H04451,Amangalla Matale,Matale,3.98,4.48,4.42,2.95,14,3,2024-12-02
H04452,98 Acres Resort Gampaha,Gampaha,4.09,3.64,3.93,3.5,7,3,2024-01-01
H04453,Cinnamon Grand Nuwara_Eliya,Nuwara_Eliya,4.77,5.62,4.22,3.6,6,10,2024-11-08
H04454,Cinnamon Grand Kandy,Kandy,3.56,3.05,3.31,3.88,12,10,2024-03-29
H04455,Lighthouse Hotel Matara,Matara,3.19,2.34,3.42,3.64,7,5,2024-02-16
H04456,Lighthouse Hotel Batticaloa,Batticaloa,2.23,1.28,2.89,1.33,5,4,2024-10-03
H04457,The Kandy House Kalutara,Kalutara,2.01,1.26,2.61,1.04,3,8,2024-03-16
H04458,Jetwing Blue Kurunegala,Kurunegala,2.92,2.21,3.7,3.31,3,4,2024-03-23
H04459,Araliya Beach Colombo,Colombo,4.76,4.3,4.38,4.5,1,0,2024-10-30
H04460,Lighthouse Hotel Anuradhapura,Anuradhapura,4.61,4.62,3.95,3.73,5,8,2024-06-21
H04461,Villa Rosa Negombo,Negombo,2.1,2.72,1.77,1.35,2,6,2024-10-09
H04462,Amangalla Kandy,Kandy,2.62,2.07,2.85,2.49,13,5,2024-10-28
H04463,Cinnamon Grand Galle,Galle,2.13,2.51,2.75,1.64,12,1,2024-12-11
H04464,Araliya Beach Negombo,Negombo,3.19,3.07,3.54,2.46,9,3,2024-05-18
H04465,Tintagel Colombo Negombo,Negombo,3.58,3.42,3.08,3.22,9,7,2024-11-17
H04466,Lighthouse Hotel Kurunegala,Kurunegala,2.58,1.82,2.3,1.84,6,9,2024-04-13
H04467,Lighthouse Hotel Ella,Ella,3.42,3.2,3.07,3.29,11,5,2024-04-22
H04468,Villa Rosa Trincomalee,Trincomalee,4.24,4.82,4.78,3.27,0,10,2024-04-03
H04469,Amangalla Kegalle,Kegalle,4.73,5.34,4.13,4.86,6,4,2024-09-13
H04470,98 Acres Resort Vavuniya,Vavuniya,1.59,2.53,1.39,1.1,15,9,2024-09-01
H04471,Tintagel Colombo Kegalle,Kegalle,4.41,5.37,5.0,4.4,5,7,2024-07-21
H04472,Villa Rosa Monaragala,Monaragala,3.85,3.96,3.87,4.33,5,3,2024-12-05
H04473,Villa Rosa Hambantota,Hambantota,2.89,2.01,2.85,3.24,12,1,2024-07-29
H04474,Araliya Beach Badulla,Badulla,4.16,4.72,3.66,3.94,3,9,2024-09-01
H04475,Lighthouse Hotel Kegalle,Kegalle,2.31,2.51,2.17,1.71,5,6,2024-09-10
H04476,98 Acres Resort Ampara,Ampara,3.93,3.94,4.26,4.22,0,2,2024-02-12
H04477,Araliya Beach Kilinochchi,Kilinochchi,3.84,3.02,4.44,4.22,5,10,2024-08-22
H04478,Lighthouse Hotel Badulla,Badulla,4.67,5.11,5.06,3.88,7,9,2024-07-10
H04479,Lighthouse Hotel Matale,Matale,3.02,2.24,2.92,2.23,6,3,2024-10-10
H04480,Amangalla Polonnaruwa,Polonnaruwa,2.13,2.93,1.56,1.93,4,3,2024-08-24
H04481,Kings Pavilion Batticaloa,Batticaloa,2.29,2.89,1.87,2.4,8,1,2024-08-29
H04482,Amangalla Monaragala,Monaragala,2.22,2.35,1.78,1.15,5,5,2024-02-14
H04483,The Kandy House Sigiriya,Sigiriya,1.55,1.42,2.17,0.39,13,9,2024-04-17
H04484,Tintagel Colombo Monaragala,Monaragala,4.26,4.34,4.71,3.97,10,5,2024-12-04
H04485,Kings Pavilion Vavuniya,Vavuniya,2.24,1.5,3.04,2.51,2,1,2024-05-21
H04486,Jetwing Blue Colombo,Colombo,3.6,2.92,4.4,3.16,2,10,2024-08-11
H04487,Araliya Beach Mirissa,Mirissa,1.57,1.72,1.65,1.88,1,2,2024-08-24
H04488,Araliya Beach Anuradhapura,Anuradhapura,3.84,3.89,4.16,3.31,1,4,2024-08-25
H04489,Araliya Beach Puttalam,Puttalam,2.55,1.83,3.32,2.51,12,5,2024-07-11
H04490,Jetwing Blue Batticaloa,Batticaloa,1.78,0.94,2.04,1.7,14,10,2024-11-20
H04491,Lighthouse Hotel Galle,Galle,1.68,2.13,1.41,1.63,9,0,2024-05-16
H04492,The Kandy House Polonnaruwa,Polonnaruwa,4.67,3.85,4.51,4.03,15,8,2024-12-26
H04493,Jetwing Blue Negombo,Negombo,3.17,2.84,3.2,3.13,12,6,2024-10-06
H04494,98 Acres Resort Ratnapura,Ratnapura,2.1,1.65,1.93,1.26,2,1,2024-07-04
H04495,Villa Rosa Vavuniya,Vavuniya,3.95,4.53,3.46,3.4,15,10,2024-11-30
H04496,98 Acres Resort Anuradhapura,Anuradhapura,3.12,2.87,2.34,3.01,10,2,2024-08-07
H04497,98 Acres Resort Mannar,Mannar,3.16,2.24,3.3,3.03,7,7,2024-08-09
H04498,Villa Rosa Gampaha,Gampaha,2.0,2.2,1.5,0.95,1,6,2024-07-17
H04499,98 Acres Resort Jaffna,Jaffna,3.92,4.09,3.86,3.51,0,3,2024-02-19
H04500,Tintagel Colombo Negombo,Negombo,3.89,4.33,3.95,3.54,15,8,2024-05-03
H04501,Villa Rosa Matale,Matale,2.79,2.77,2.19,1.64,0,4,2024-03-19
H04502,Jetwing Blue Puttalam,Puttalam,4.46,4.66,3.84,4.79,6,0,2024-05-22
H04503,The Kandy House Kilinochchi,Kilinochchi,4.54,3.64,4.42,3.49,7,7,2024-07-09
H04504,Amangalla Matara,Matara,3.25,3.44,2.61,3.26,15,9,2024-11-06
H04505,Lighthouse Hotel Badulla,Badulla,4.07,3.11,4.23,4.43,6,5,2024-07-28
H04506,Kings Pavilion Matara,Matara,4.73,5.54,4.68,5.02,15,2,2024-08-18
H04507,Amangalla Ratnapura,Ratnapura,2.47,2.32,2.92,2.32,8,7,2024-03-04
H04508,98 Acres Resort Kilinochchi,Kilinochchi,4.52,5.05,4.74,4.38,11,0,2024-01-04
H04509,Kings Pavilion Gampaha,Gampaha,1.96,2.95,2.02,2.4,5,7,2024-12-15
H04510,Cinnamon Grand Ella,Ella,4.52,4.53,3.77,4.45,14,0,2024-07-01
H04511,Amangalla Kilinochchi,Kilinochchi,3.17,2.24,3.49,3.66,12,9,2024-09-16
H04512,Jetwing Blue Kalutara,Kalutara,3.58,4.06,3.41,3.07,12,10,2024-04-07
H04513,Kings Pavilion Kurunegala,Kurunegala,4.65,4.78,4.47,3.93,4,1,2024-03-10
H04514,Lighthouse Hotel Matale,Matale,3.1,2.68,3.6,1.99,13,4,2024-07-16
H04515,Araliya Beach Monaragala,Monaragala,3.14,3.39,3.34,2.68,3,1,2024-12-31
H04516,Jetwing Blue Vavuniya,Vavuniya,4.23,4.08,4.31,3.26,8,3,2024-05-25
H04517,Tintagel Colombo Colombo,Colombo,4.39,4.2,4.16,3.96,11,9,2024-01-27
H04518,Villa Rosa Colombo,Colombo,1.77,2.05,2.16,1.94,2,0,2024-09-18
H04519,98 Acres Resort Kalutara,Kalutara,1.61,1.67,1.37,0.71,10,1,2024-08-09
H04520,Amangalla Ella,Ella,4.37,3.64,3.94,3.93,1,3,2024-12-30
H04521,Jetwing Blue Matara,Matara,3.81,2.95,3.64,4.02,11,10,2024-05-05
H04522,Amangalla Gampaha,Gampaha,1.93,1.07,1.83,2.29,14,3,2024-11-03
H04523,Amangalla Kurunegala,Kurunegala,2.67,1.75,3.1,3.02,3,0,2024-11-06
H04524,Amangalla Matale,Matale,1.89,1.46,1.46,2.19,0,5,2024-08-03
H04525,Cinnamon Grand Jaffna,Jaffna,3.27,2.37,2.73,2.66,1,7,2024-06-30
H04526,Jetwing Blue Galle,Galle,3.23,2.67,3.7,3.2,8,3,2024-02-21
H04527,The Kandy House Ampara,Ampara,2.6,2.5,2.67,2.83,2,2,2024-12-31
H04528,Jetwing Blue Ella,Ella,1.72,1.49,1.18,1.1,4,1,2024-03-02
H04529,98 Acres Resort Kurunegala,Kurunegala,3.03,3.02,2.27,2.65,3,3,2024-03-25
H04530,Cinnamon Grand Vavuniya,Vavuniya,4.64,4.02,4.34,3.63,5,6,2024-05-24
H04531,Jetwing Blue Ella,Ella,3.0,3.45,2.57,2.84,2,0,2024-03-26
H04532,Cinnamon Grand Batticaloa,Batticaloa,3.19,2.53,3.59,2.64,1,1,2024-10-23
H04533,Villa Rosa Anuradhapura,Anuradhapura,4.97,4.37,5.0,4.34,1,1,2024-11-16
H04534,Kings Pavilion Monaragala,Monaragala,3.11,2.67,3.74,3.09,9,0,2024-09-03
H04535,Cinnamon Grand Galle,Galle,2.0,1.02,1.84,1.51,4,9,2024-08-15
H04536,Villa Rosa Jaffna,Jaffna,4.15,3.95,4.47,3.67,0,10,2024-03-04
H04537,Villa Rosa Kegalle,Kegalle,1.8,1.71,1.43,1.92,13,2,2024-05-07
H04538,Amangalla Vavuniya,Vavuniya,2.07,3.01,2.8,1.6,14,5,2024-07-03
H04539,98 Acres Resort Kalutara,Kalutara,4.74,4.79,4.03,4.82,14,1,2024-04-02
H04540,Lighthouse Hotel Gampaha,Gampaha,3.16,3.48,3.4,3.15,3,8,2024-05-01
H04541,98 Acres Resort Galle,Galle,2.77,2.51,3.05,3.01,5,1,2024-05-11
H04542,98 Acres Resort Ella,Ella,3.9,3.86,3.35,4.09,1,8,2024-01-21
H04543,Araliya Beach Sigiriya,Sigiriya,3.17,2.63,2.88,2.66,8,7,2024-10-06
H04544,Tintagel Colombo Jaffna,Jaffna,3.6,3.46,4.39,2.8,12,1,2024-06-15
H04545,Cinnamon Grand Kilinochchi,Kilinochchi,2.04,1.7,1.97,1.51,3,3,2024-03-01
H04546,Cinnamon Grand Kurunegala,Kurunegala,1.56,1.89,1.66,1.44,10,5,2024-10-05
H04547,Jetwing Blue Negombo,Negombo,1.5,1.99,1.21,0.9,12,2,2024-04-26
H04548,Villa Rosa Vavuniya,Vavuniya,2.08,1.79,2.28,1.31,6,7,2024-07-27
H04549,Kings Pavilion Negombo,Negombo,1.94,2.16,1.27,0.97,10,2,2024-02-12
H04550,The Kandy House Kalutara,Kalutara,3.27,2.36,2.89,2.42,9,7,2024-03-12
H04551,Cinnamon Grand Kurunegala,Kurunegala,4.87,5.42,5.47,3.68,7,0,2024-10-19
H04552,Lighthouse Hotel Negombo,Negombo,2.35,1.56,3.0,2.84,9,7,2024-02-19
H04553,Lighthouse Hotel Kalutara,Kalutara,2.75,2.63,2.29,2.61,11,8,2024-06-15
H04554,Araliya Beach Ella,Ella,1.94,1.4,1.86,1.63,14,8,2024-05-25
H04555,Araliya Beach Monaragala,Monaragala,2.09,2.27,2.27,2.23,13,10,2024-05-10
H04556,98 Acres Resort Colombo,Colombo,2.12,2.6,2.03,1.65,4,2,2024-03-06
H04557,The Kandy House Puttalam,Puttalam,3.3,2.83,2.6,2.77,13,3,2024-10-28
H04558,Lighthouse Hotel Jaffna,Jaffna,4.44,4.0,3.69,3.83,11,10,2024-07-31
H04559,Jetwing Blue Galle,Galle,2.68,1.74,2.68,2.61,4,7,2024-09-21
H04560,The Kandy House Negombo,Negombo,2.11,1.99,2.09,2.26,2,6,2024-08-09
H04561,Jetwing Blue Badulla,Badulla,4.3,4.62,3.76,3.8,2,0,2024-04-27
H04562,Villa Rosa Trincomalee,Trincomalee,1.87,0.9,1.5,1.01,3,8,2024-08-27
H04563,Cinnamon Grand Batticaloa,Batticaloa,3.37,3.99,2.79,3.76,14,8,2024-06-26
H04564,Tintagel Colombo Kurunegala,Kurunegala,2.57,2.61,2.93,2.99,13,1,2024-02-17
H04565,Lighthouse Hotel Kurunegala,Kurunegala,1.97,1.34,2.12,1.91,3,1,2024-07-06
H04566,The Kandy House Kegalle,Kegalle,2.98,3.05,2.43,1.8,12,2,2024-07-20
H04567,Kings Pavilion Kilinochchi,Kilinochchi,3.38,3.67,3.64,2.37,13,6,2024-12-01
H04568,Villa Rosa Gampaha,Gampaha,2.95,3.73,2.61,1.76,14,4,2024-08-27
H04569,Kings Pavilion Monaragala,Monaragala,2.58,1.72,2.8,2.74,11,2,2024-06-10
H04570,Lighthouse Hotel Hambantota,Hambantota,2.74,2.86,2.03,1.54,6,0,2024-11-02
H04571,98 Acres Resort Trincomalee,Trincomalee,4.06,4.75,4.32,4.55,15,4,2024-11-12
H04572,Tintagel Colombo Jaffna,Jaffna,3.97,3.24,3.92,3.36,14,10,2024-11-12
H04573,Jetwing Blue Trincomalee,Trincomalee,3.05,3.71,3.02,3.27,11,6,2024-10-01
H04574,Amangalla Badulla,Badulla,4.48,4.68,5.21,3.74,12,9,2024-11-24
H04575,Cinnamon Grand Puttalam,Puttalam,2.83,3.64,3.38,2.57,15,8,2024-05-05
H04576,Amangalla Kurunegala,Kurunegala,2.4,3.03,2.35,1.96,0,3,2024-02-29
H04577,Amangalla Colombo,Colombo,2.08,2.52,2.8,1.24,2,5,2024-09-12
H04578,Cinnamon Grand Sigiriya,Sigiriya,4.53,5.45,3.79,3.98,5,1,2024-02-28
H04579,The Kandy House Galle,Galle,4.34,4.76,4.5,4.78,10,1,2024-09-02
H04580,Lighthouse Hotel Gampaha,Gampaha,2.27,1.49,2.01,1.47,6,2,2024-04-02
H04581,The Kandy House Kegalle,Kegalle,3.69,4.33,3.52,3.79,7,9,2024-09-18
H04582,Cinnamon Grand Jaffna,Jaffna,3.41,3.58,3.38,2.39,13,10,2024-01-27
H04583,Kings Pavilion Ella,Ella,3.49,3.01,4.03,2.65,8,3,2024-10-15
H04584,Kings Pavilion Monaragala,Monaragala,3.75,3.49,4.31,3.0,0,1,2024-06-24
H04585,Amangalla Jaffna,Jaffna,2.05,1.3,2.63,1.5,8,7,2024-03-23
H04586,Cinnamon Grand Gampaha,Gampaha,2.83,3.0,2.51,1.83,10,8,2024-08-25
H04587,The Kandy House Kilinochchi,Kilinochchi,2.78,3.37,3.25,2.04,3,2,2024-06-17
H04588,Cinnamon Grand Kalutara,Kalutara,3.18,3.63,3.11,2.43,1,5,2024-06-18
H04589,Amangalla Matale,Matale,2.09,2.67,1.92,1.56,6,9,2024-12-22
H04590,Cinnamon Grand Polonnaruwa,Polonnaruwa,3.27,3.05,3.34,3.07,13,0,2024-09-18
H04591,Lighthouse Hotel Sigiriya,Sigiriya,4.47,4.4,4.62,4.04,12,10,2024-11-30
